rut_cliente,malo_en_los_12m,cantidad_tarjetas_credito,ingreso,meses_en_su_actual_trabajo
15832000,0,0,496500,24
15838000,0,0,525000,12
15858500,0,0,930000,0
15862500,0,0,600000,12
15866500,0,0,810000,60
15884000,1,0,270000,12
15907000,0,0,2250000,12
15917000,0,0,600000,12
15922000,0,0,525000,72
15923500,1,0,450000,24
15924000,0,0,2124000,0
15926500,0,0,271500,96
15927500,0,0,346500,12
15933500,0,0,675000,84
15936500,0,1,892500,12
15949500,1,0,450000,0
15950000,0,0,1050000,60
15950500,0,0,1455000,48
15953500,1,0,1200000,0
15961500,0,1,456000,12
15973000,0,0,1800000,24
15975500,0,0,540000,24
15982500,0,0,300000,0
15991500,0,0,306000,60
16004000,1,0,480000,36
16006000,0,0,306000,60
16009000,1,0,525000,24
16010500,0,0,388500,12
16018000,0,0,600000,12
16027000,0,0,405000,12
16031500,0,0,499500,12
16032500,1,1,2556000,24
16034500,0,0,300000,24
16041000,0,0,312000,12
16054500,1,0,750000,12
16062500,1,0,2250000,0
16071500,1,0,963000,84
16077000,0,1,907500,120
16086000,0,0,300000,96
16087500,0,1,1500000,132
16096500,0,0,535500,12
16103000,0,0,1296000,180
16107500,0,0,450000,0
16111000,0,0,352500,12
16118000,0,0,346500,24
16123500,0,1,1470000,60
16136500,1,0,675000,12
16138000,0,0,600000,0
16140000,0,0,375000,0
16144000,0,0,792000,96
16148500,0,0,270000,48
16149000,1,0,375000,12
16172500,1,0,460500,12
16179000,1,0,471000,72
16182000,0,0,900000,12
16194000,0,0,555000,12
16205500,0,0,606000,24
16214500,0,0,1050000,84
16217500,0,0,525000,48
16219500,1,0,405000,72
16230000,0,0,300000,60
16245000,0,0,288000,0
16246000,0,0,360000,0
16289000,1,0,750000,48
16293500,0,0,375000,12
16295500,0,0,1800000,120
16300500,1,0,525000,0
16303000,1,0,720000,48
16309000,0,0,1050000,12
16315000,0,0,540000,12
16319500,0,0,856500,0
16321500,0,0,600000,72
16323000,0,0,334500,60
16326000,1,0,438000,12
16332000,0,0,390000,0
16334000,0,1,1288500,12
16339000,0,0,1170000,24
16342000,0,0,711000,36
16347500,0,0,1050000,24
16352500,0,0,450000,24
16361000,1,0,405000,12
16363000,0,1,630000,12
16390000,0,0,288000,24
16397000,1,0,450000,0
16409500,0,0,726000,12
16412000,0,0,450000,12
16426500,0,0,675000,108
16427000,0,0,450000,12
16427500,0,0,450000,0
16428000,0,0,1800000,180
16429000,0,0,1470000,12
16435000,0,0,750000,12
16437500,0,0,270000,36
16439500,1,0,300000,72
16440000,0,0,900000,72
16441000,0,0,304500,12
16445000,0,0,2250000,120
16452500,0,0,450000,12
16454500,0,0,1440000,12
16455500,0,0,270000,0
16462000,0,1,1050000,48
16484000,0,0,750000,0
16485000,0,0,600000,0
16487000,0,0,750000,0
16505500,1,0,525000,12
16516500,0,0,1779000,12
16518500,0,0,405000,0
16522500,0,1,2250000,108
16525500,0,0,270000,84
16527000,0,0,1483500,0
16555000,1,0,375000,12
16562000,0,0,718500,60
16581500,0,0,900000,12
16587000,0,0,900000,24
16589000,0,0,450000,36
16597500,1,1,939000,24
16602000,0,0,360000,12
16602500,0,0,300000,0
16606000,0,0,675000,60
16609000,0,0,900000,72
16614500,0,0,322500,12
16619000,1,0,750000,0
16626500,0,0,420000,36
16634500,1,0,1215000,12
16635000,0,0,418500,24
16636000,0,0,583500,60
16636500,0,0,322500,60
16640500,0,0,1050000,0
16652000,0,0,810000,24
16658500,0,0,330000,12
16673000,1,1,1497000,96
16684500,0,0,675000,72
16692000,0,0,375000,36
16699500,0,0,450000,36
16700000,0,1,1200000,48
16702500,0,0,360000,12
16705500,0,0,513000,12
16710500,0,0,300000,12
16722000,1,0,390000,0
16728000,1,0,300000,0
16730500,0,0,450000,0
16735500,1,0,450000,12
16741500,1,0,339000,0
16749000,0,0,1245000,48
16753000,0,0,360000,12
16766000,0,0,627000,120
16769500,0,2,1290000,12
16774000,1,0,330000,12
16777000,1,0,1725000,24
16786500,0,0,1009500,0
16800500,0,0,2250000,144
16802500,0,2,1348500,144
16818000,0,1,1350000,24
16828500,0,0,1950000,60
16831500,1,0,994500,132
16833000,0,0,495000,12
16849000,0,0,480000,12
16849500,0,0,375000,12
16851500,0,0,450000,12
16852000,0,0,339000,72
16876000,1,0,1200000,12
16882000,0,0,300000,0
16886000,0,0,459000,0
16904000,0,0,2400000,48
16906500,1,0,645000,12
16915000,0,1,1230000,36
16917500,0,0,300000,12
16927000,0,0,525000,24
16928500,0,0,300000,24
16931500,0,0,1200000,84
16932000,0,0,960000,0
16938500,0,0,825000,0
16943000,0,0,450000,0
16944000,0,0,1071000,12
16947500,0,0,570000,12
16962000,0,0,520500,72
16967000,0,0,1875000,96
16971500,1,0,750000,0
16975500,0,0,709500,72
16980000,1,0,330000,12
16996000,0,0,450000,72
17007500,1,0,270000,12
17009000,0,0,396000,96
17013000,0,0,450000,0
17016000,0,0,607500,12
17039500,1,0,463500,12
17044000,0,0,937500,60
17049000,0,1,639000,12
17054000,1,0,421500,12
17066000,1,0,510000,84
17081000,0,0,750000,12
17086000,0,0,1032000,24
17089000,0,0,1800000,24
17094500,0,0,750000,24
17100000,0,0,330000,60
17125500,0,0,805500,12
17128500,0,1,847500,36
17134000,0,2,1764000,72
17135500,0,0,750000,12
17144000,0,0,600000,84
17144500,0,0,300000,132
17145500,1,0,600000,12
17147000,0,0,855000,12
17148000,1,0,420000,0
17155000,0,0,1668000,12
17156000,0,0,405000,0
17158500,0,0,375000,60
17159500,0,0,450000,48
17164500,0,0,330000,12
17170000,1,0,450000,36
17187000,0,0,697500,12
17189500,1,0,412500,0
17208500,0,0,360000,12
17210000,0,0,600000,0
17215000,1,0,468000,0
17220000,0,0,1737000,24
17226500,0,0,405000,0
17234000,0,0,607500,0
17236500,0,0,810000,12
17250000,0,0,277500,24
17262500,0,0,1200000,24
17263500,0,0,387000,0
17264500,1,1,450000,12
17271000,0,0,450000,24
17275500,0,2,1113000,48
17289500,0,0,544500,36
17302000,0,0,270000,168
17305500,1,0,540000,0
17307500,0,0,2250000,72
17323500,1,0,1200000,180
17329500,1,0,555000,24
17334000,1,0,405000,12
17337000,0,0,516000,12
17337500,0,0,1185000,24
17340000,0,0,330000,24
17346500,0,0,376500,24
17389000,0,1,1359000,120
17395500,0,0,657000,12
17398500,0,0,1500000,12
17405000,0,0,750000,24
17414500,0,0,750000,36
17419000,0,0,1950000,120
17423000,1,0,1125000,0
17428000,0,1,1453500,84
17430500,1,0,375000,0
17452500,0,0,2100000,0
17453000,0,0,534000,36
17464000,0,0,619500,72
17473000,0,0,301500,12
17480000,0,1,930000,84
17493500,0,0,600000,0
17498000,1,0,600000,0
17500000,0,0,900000,0
17501500,0,0,421500,12
17503500,0,0,651000,72
17511500,1,0,285000,0
17520000,0,0,339000,48
17521000,0,0,1800000,12
17522500,1,1,484500,0
17533000,1,0,577500,0
17535000,0,0,300000,0
17541000,0,0,1500000,12
17544500,0,0,375000,36
17551000,0,0,375000,12
17555000,0,0,375000,24
17558000,0,0,645000,12
17567500,1,0,327000,12
17592500,0,0,1200000,24
17604000,1,0,1629000,12
17607000,0,0,900000,12
17608500,0,0,270000,12
17612500,0,0,450000,0
17613500,1,0,375000,12
17618500,0,0,454500,12
17621000,0,0,708000,12
17633000,0,0,525000,12
17641000,0,0,402000,12
17643500,0,0,477000,144
17650000,0,0,600000,24
17650500,0,0,300000,12
17652500,0,0,900000,120
17656000,0,0,690000,12
17658500,0,1,1050000,108
17662500,0,1,1950000,24
17666000,0,0,357000,24
17667500,0,0,1500000,60
17678000,0,0,600000,24
17678500,0,0,540000,24
17679000,0,0,330000,24
17682500,0,0,331500,0
17696500,0,0,615000,12
17721000,0,0,675000,24
17725000,0,0,600000,48
17730500,0,0,525000,36
17731500,0,0,300000,0
17732500,0,0,367500,0
17740000,0,0,576000,48
17754500,0,0,510000,0
17760500,1,0,675000,12
17763500,0,0,892500,120
17771500,0,0,300000,12
17799000,0,0,552000,60
17802000,1,0,622500,24
17821000,1,0,1500000,12
17821500,0,0,600000,24
17826000,0,0,946500,36
17827500,0,0,714000,72
17832500,0,0,750000,0
17857000,0,1,2040000,96
17867500,0,0,720000,156
17868500,0,1,979500,24
17873500,0,0,720000,12
17874500,0,0,1500000,24
17879000,1,0,388500,12
17885500,0,0,430500,36
17887000,0,0,450000,24
17888500,1,0,600000,0
17893000,0,1,945000,0
17906500,1,1,2011500,24
17918000,1,0,1200000,48
17935500,0,1,835500,84
17972500,1,0,1500000,36
17979500,0,1,708000,108
17984000,0,0,411000,24
17986500,1,0,406500,12
17990500,0,0,1500000,120
17992000,1,0,675000,24
18005000,0,0,669000,12
18011500,1,0,415500,0
18027500,0,0,1176000,24
18030000,0,0,450000,0
18032500,1,0,450000,120
18037500,0,0,420000,36
18042000,0,0,600000,0
18050500,1,1,750000,24
18056500,0,1,699000,12
18067500,1,0,555000,36
18077000,0,0,600000,60
18078000,0,0,364500,24
18085000,1,0,487215.00000000006,12
18085500,0,0,732000,36
18086000,0,1,1582500,0
18086500,0,1,1021500,72
18106500,0,0,486000,24
18123500,0,0,900000,0
18139000,0,0,352500,12
18141000,0,0,471000,12
18143000,0,0,1050000,0
18153000,1,0,600000,72
18165000,1,0,300000,0
18184000,0,0,525000,0
18185000,0,0,1350000,96
18186000,0,0,375000,96
18186500,0,0,675000,120
18197000,1,0,312000,12
18213000,0,0,420000,12
18217500,0,0,600000,12
18231500,0,1,1083000,12
18241500,0,0,480000,12
18247500,0,1,1650000,156
18249000,1,0,300000,12
18250500,0,0,426000,156
18256000,1,0,525000,12
18268500,0,0,300000,12
18273000,1,0,345000,12
18281000,0,0,582000,12
18286000,0,0,525000,24
18288500,0,0,1500000,48
18290000,1,0,750000,24
18297000,0,0,450000,0
18298000,1,0,555000,12
18299000,0,0,855000,60
18302500,0,0,900000,120
18315000,0,0,1500000,120
18316500,0,0,337500,12
18328000,0,0,862500,24
18332500,0,0,450000,48
18333500,0,0,270000,12
18334500,1,0,750000,12
18344000,0,0,1431000,24
18347000,0,0,363000,12
18361500,0,0,301500,0
18362500,0,2,1800000,144
18367000,0,0,450000,36
18387500,0,0,900000,84
18394500,0,1,754500,12
18398000,0,2,1050000,24
18402500,0,0,570000,36
18409500,0,0,750000,0
18415000,0,0,301500,12
18421000,1,0,450000,0
18429000,0,0,900000,96
18437000,1,0,292500,24
18439500,0,0,1050000,84
18450000,0,0,360000,12
18450500,0,0,1050000,12
18457500,0,0,375000,0
18482000,0,0,540000,12
18506500,0,0,405000,36
18524500,0,0,975000,12
18535000,0,0,696000,12
18548500,0,0,2143500,0
18549000,0,0,675000,72
18554000,1,0,675000,12
18560500,0,0,1720500,192
18569500,0,1,975000,0
18576500,0,1,1087500,132
18579000,0,0,900000,24
18581500,0,0,900000,12
18591000,1,0,322500,12
18607000,1,0,396000,12
18614000,0,0,315000,0
18629500,1,0,1050000,0
18636500,1,0,450000,12
18638500,0,0,774000,120
18646500,0,0,427500,12
18653500,0,0,780000,120
18665000,1,0,450000,72
18674000,0,1,679500,108
18676000,1,0,450000,24
18680500,1,0,450000,60
18684000,0,0,886500,24
18686000,0,0,417000,96
18691000,0,0,403500,60
18697500,0,0,853500,24
18734000,1,0,300000,0
18741000,0,1,540000,12
18751000,0,0,300000,48
18753500,1,0,892500,12
18761500,1,1,868500,60
18767000,0,0,330000,0
18769000,0,0,375000,0
18777500,0,0,420000,24
18781000,1,0,456000,24
18785000,0,0,493500,12
18790500,0,1,1446000,12
18793500,1,0,525000,0
18799500,0,1,1350000,12
18807500,0,0,450000,12
18832000,0,0,420000,12
18832500,0,0,675000,12
18833500,0,0,360000,36
18834000,1,0,450000,24
18835000,1,0,499500,24
18839000,0,0,646500,12
18853500,0,0,358500,0
18855500,0,0,270000,12
18861500,0,0,750000,0
18866000,0,0,532500,48
18868000,0,0,1225500,24
18871500,0,0,600000,144
18874000,1,0,301500,12
18880000,0,0,330000,12
18888000,0,0,1500000,84
18912000,0,0,330000,24
18913000,0,0,450000,24
18929000,0,0,1500000,60
18938500,1,0,549000,12
18961500,0,0,345000,12
18964500,1,0,309000,48
18968000,0,1,616500,156
18983500,0,0,270000,120
18989000,0,1,1125000,72
18994500,1,0,666000,0
18999500,0,0,900000,0
19004500,0,0,330000,0
19007000,0,1,1197000,24
19014000,1,0,300000,12
19052500,1,0,600000,12
19055000,0,0,450000,0
19085500,0,1,1050000,36
19086000,0,0,300000,60
19091000,0,0,1273500,72
19092500,1,0,675000,144
19112000,0,0,616500,12
19120000,0,0,600000,12
19129000,1,0,480000,0
19131000,0,0,270000,12
19135000,0,0,345000,24
19151000,1,0,1800000,96
19153500,0,0,450000,12
19165500,1,0,738000,192
19167000,0,0,1843500,180
19167500,0,0,900000,12
19168000,0,0,435000,24
19178000,1,2,1200000,36
19187500,0,0,750000,120
19189000,0,0,450000,0
19198500,1,0,2595000,72
19203000,0,0,285000,12
19218000,0,0,450000,0
19219000,1,0,405000,0
19228000,0,0,1419000,36
19236500,0,1,1200000,60
19247500,0,0,618000,48
19261500,0,0,270000,12
19262500,0,0,540000,0
19265000,0,1,538500,36
19309500,0,0,960000,12
19313000,0,0,406500,0
19332500,0,0,450000,84
19351000,0,0,900000,12
19359500,0,0,2250000,156
19370500,0,1,1800000,168
19380500,0,0,1485000,12
19383000,0,0,892500,0
19398500,0,0,426000,84
19406500,0,0,900000,12
19413500,0,1,1065000,36
19425000,0,0,735000,60
19435500,1,0,2070000,12
19443000,0,0,375000,84
19444000,0,0,300000,12
19454000,0,0,1140000,72
19455500,0,0,600000,60
19458500,0,2,1978500,72
19466500,0,0,381000,12
19470500,0,0,300000,24
19483500,0,1,990000,12
19489000,0,0,900000,84
19510000,0,0,375000,0
19511000,0,0,450000,120
19516000,0,0,1014000,12
19527000,1,0,300000,12
19543000,0,0,300000,60
19586000,0,0,1542000,0
19592000,0,0,417000,12
19595500,0,0,1170000,36
19597500,0,0,310500,0
19607000,0,0,1275000,36
19607500,0,0,390000,36
19635500,0,0,750000,0
19636000,0,0,330000,36
19645000,1,0,525000,0
19650500,1,0,363000,12
19653500,1,0,600000,12
19663500,1,0,354000,24
19680000,0,0,330000,12
19681000,0,0,420000,108
19688000,0,0,442500,0
19690000,0,0,555000,12
19708000,0,0,555000,180
19714500,0,0,405000,12
19716500,0,0,1065000,36
19719500,0,0,1266000,12
19728000,0,0,600000,24
19737000,0,0,525000,36
19738500,0,0,600000,96
19742000,1,0,450000,96
19753500,0,0,330000,24
19755000,0,0,612000,12
19755500,0,0,540000,0
19760000,0,0,600000,12
19767500,1,0,675000,12
19769500,0,0,375000,24
19773000,0,0,478500,36
19781000,0,1,741000,12
19797500,0,0,1950000,0
19798000,1,0,336000,0
19805500,0,0,270000,24
19809500,1,0,1050000,84
19812500,0,0,1000500,12
19820000,0,0,375000,0
19826500,0,0,420000,84
19827500,0,0,750000,0
19829000,0,1,1260000,24
19836500,0,1,900000,36
19837000,0,0,585000,48
19840000,0,0,483000,12
19858500,0,0,300000,12
19860000,0,0,390000,24
19865500,0,0,1200000,0
19886500,0,0,900000,180
19891500,1,0,538500,12
19898000,0,0,270000,0
19906000,0,1,2325000,168
19921500,0,0,1500000,0
19928500,0,0,642000,12
19941500,1,0,378000,12
19944000,1,0,633000,36
19959000,0,0,405000,0
19980000,1,0,330000,12
19982000,0,0,525000,12
19988500,0,0,750000,204
20000500,0,0,454500,120
20004000,1,0,1200000,36
20006500,0,0,739500,12
20012000,0,0,844500,36
20030000,0,0,688500,180
20045000,0,0,2172000,48
20046500,1,0,450000,24
20047500,0,0,600000,96
20061000,0,0,1384500,156
20062500,0,0,600000,36
20065000,1,0,270000,72
20066500,0,0,600000,36
20068000,0,0,901500,12
20069500,1,0,441000,0
20076000,0,1,1123500,36
20079500,0,0,390000,0
20089000,1,0,1500000,96
20090000,1,0,1200000,60
20094000,0,0,330000,12
20098500,1,0,585000,24
20113500,0,0,1650000,60
20132000,0,1,1704000,12
20133000,1,1,628500,24
20146000,0,0,450000,0
20149000,1,0,450000,84
20155000,1,0,480000,12
20171000,0,0,705000,120
20185500,1,0,750000,12
20194000,0,0,300000,0
20196500,0,0,420000,12
20216000,0,2,1110000,60
20218500,0,0,570000,24
20220000,0,0,664500,24
20224500,0,0,1500000,72
20231000,0,0,534000,0
20232000,0,0,450000,24
20242000,0,1,810000,144
20242500,0,0,2329500,12
20245500,0,0,619500,12
20246500,0,0,600000,48
20247000,0,0,1500000,96
20253500,0,0,600000,12
20256500,1,0,450000,12
20260500,0,0,750000,36
20264000,1,0,555000,12
20269000,0,1,1786500,168
20276500,0,0,816000,192
20280000,1,0,975000,84
20283000,0,0,1275000,132
20291000,1,0,540000,0
20298500,0,0,270000,108
20302000,0,0,375000,0
20306000,0,0,750000,180
20333500,0,0,645000,96
20348500,0,1,924000,24
20349500,0,0,750000,0
20362000,0,0,1200000,48
20367000,0,0,600000,0
20375500,0,0,1125000,48
20384000,0,0,1125000,0
20389500,0,0,450000,12
20394000,0,1,1200000,12
20403500,0,0,480000,12
20406000,0,0,600000,12
20416500,0,1,2350500,0
20423500,0,0,445500,60
20434000,0,0,402000,12
20436000,0,0,525000,0
20438500,0,0,450000,24
20446500,0,0,1200000,204
20450500,0,0,360000,156
20461000,0,0,600000,72
20477000,0,1,540000,12
20483500,0,0,300000,12
20485500,0,0,1500000,12
20500500,0,0,735000,72
20501000,0,0,825000,60
20520500,0,0,280500,24
20524000,0,0,372000,48
20535000,0,0,376500,0
20543500,0,0,750000,24
20562500,0,0,1500000,12
20578500,0,0,540000,0
20591500,0,0,450000,0
20595000,0,0,750000,12
20607500,0,0,288000,0
20610000,0,1,930000,48
20616500,0,0,375000,12
20621000,0,0,435000,156
20625000,1,0,330000,0
20631000,0,0,600000,12
20634000,1,0,900000,60
20650000,0,0,450000,12
20653500,1,0,364500,24
20657500,0,2,1855500,12
20672000,1,0,376500,12
20672500,0,0,540000,0
20683000,1,1,2200500,0
20698000,0,0,825000,24
20701000,0,0,450000,72
20710500,0,0,469500,24
20716000,0,0,330000,12
20716500,0,0,576000,12
20719500,0,0,750000,0
20726000,0,0,1758000,0
20739000,0,0,1200000,12
20742500,0,0,450000,48
20748000,0,0,271500,0
20758000,1,0,975000,12
20776000,0,0,378000,12
20788000,1,1,460500,12
20801500,1,0,373500,36
20812500,1,0,589500,12
20816500,0,0,525000,12
20820000,0,0,600000,24
20823000,0,1,1800000,84
20823500,0,0,1074000,0
20858000,0,0,432000,108
20879500,1,0,928500,12
20885000,0,0,466500,36
20889000,0,0,900000,36
20906000,0,0,330000,72
20916500,0,0,405000,0
20927500,1,0,445500,72
20931500,0,0,900000,0
20939000,1,0,420000,12
20940000,1,0,855000,192
20951000,0,0,1350000,0
20954500,0,0,270000,12
20955500,0,1,1155000,60
20959000,0,0,405000,12
20970000,0,0,880500,12
20974500,0,0,375000,0
20988000,0,0,319500,0
20989500,0,1,1137150,12
20997000,0,0,1200000,0
21004000,0,0,655500,60
21018500,0,0,510000,12
21021500,0,0,600000,48
21024000,0,0,471000,12
21026500,0,0,750000,108
21042500,0,0,823500,0
21043500,0,0,270000,0
21046000,0,0,457500,144
21049500,0,0,369000,12
21051500,0,0,1500000,36
21062000,0,0,1050000,96
21062500,1,0,459000,12
21103500,0,0,1500000,156
21105500,1,0,600000,36
21110500,0,0,300000,12
21111000,0,0,313500,60
21134000,0,0,1620000,108
21136500,0,0,357000,12
21171500,0,0,450000,0
21172500,0,0,600000,24
21173500,0,0,270000,0
21174000,0,0,724500,0
21176000,0,0,450000,12
21193500,0,1,930000,168
21194500,0,0,2250000,0
21198000,0,0,409500,12
21199500,0,0,270000,48
21205500,0,0,600000,12
21217500,0,1,1179000,192
21243500,0,0,297000,12
21244000,1,0,669000,108
21245500,0,0,750000,12
21246000,0,0,1050000,12
21246500,0,1,901500,60
21251000,0,0,525000,12
21252000,0,1,1083000,36
21257500,0,0,1200000,72
21258000,0,0,420000,72
21262000,0,0,600000,108
21267000,0,0,270000,12
21269500,1,0,300000,12
21270500,0,0,300000,0
21271500,1,0,349500,12
21277500,0,0,750000,60
21284000,0,1,829500,72
21307500,0,0,270000,0
21310000,0,0,450000,96
21325500,0,0,1140000,12
21330500,0,0,1533000,12
21340500,0,1,1581000,12
21341000,1,0,750000,12
21352500,1,0,750000,192
21354500,0,0,1050000,132
21360000,0,0,750000,0
21364500,0,0,900000,60
21367000,0,0,270000,60
21368500,0,0,1326000,24
21370000,0,0,900000,36
21373500,0,0,780000,12
21389500,0,0,450000,108
21397500,1,0,900000,36
21400500,1,0,405000,12
21405500,0,0,600000,0
21408500,1,0,402000,12
21410000,0,1,1350000,48
21428000,1,0,750000,24
21435000,0,0,300000,120
21437000,1,0,1050000,0
21453000,0,0,525000,0
21459500,0,1,1057500,0
21470000,1,0,525000,60
21478000,0,0,354000,12
21500500,0,0,525000,48
21508500,0,0,750000,96
21512000,0,0,600000,72
21519000,1,0,750000,12
21526000,1,0,525000,0
21534500,0,1,900000,12
21545500,1,1,534000,0
21570500,0,0,600000,120
21592500,0,0,600000,120
21599500,0,0,582000,24
21600500,0,0,2100000,48
21602000,0,0,604500,0
21602500,0,0,570000,48
21605500,1,0,2250000,60
21607000,1,0,750000,0
21608500,0,0,900000,0
21610000,0,0,895500,60
21613500,0,0,405000,12
21619000,0,0,2250000,12
21623000,0,0,652500,36
21627000,0,0,375000,0
21629500,1,0,600000,24
21630500,0,0,600000,0
21636000,0,0,900000,0
21638000,0,0,330000,12
21656000,0,0,595500,12
21660000,0,0,270000,60
21666500,1,0,796500,12
21667000,1,0,271500,24
21671000,0,0,678000,36
21682000,1,0,450000,12
21702000,0,0,600000,12
21704000,1,0,480000,12
21705000,0,0,327000,72
21709000,0,1,825000,24
21710000,1,0,600000,24
21714000,0,0,270000,108
21724000,0,0,405000,24
21729500,0,0,750000,84
21734000,0,0,699000,36
21754500,0,0,1500000,0
21761500,0,0,345000,168
21764500,1,0,951000,12
21772000,1,0,330000,12
21776500,0,0,591000,12
21782000,0,0,480000,84
21788000,0,1,2250000,72
21792500,1,0,495000,24
21804000,0,0,270000,12
21811500,0,0,1500000,120
21814500,1,0,372000,0
21818500,0,1,1537500,12
21837500,1,0,1200000,36
21838500,0,0,675000,60
21844000,0,0,274500,12
21851500,0,0,331500,0
21865500,1,0,375000,12
21872000,0,0,525000,72
21913500,0,1,1269000,12
21918000,0,0,552000,36
21921500,0,0,525000,60
21927500,0,0,330000,12
21928000,1,0,480000,0
21936500,0,0,480000,12
21939500,0,0,447000,0
21947500,0,0,810000,48
21952500,1,0,337500,12
21980000,0,0,450000,120
21987500,1,0,1500000,132
22000500,1,0,525000,12
22001000,1,0,414000,12
22013500,0,0,274500,72
22015500,0,0,330000,12
22016500,1,0,420000,12
22017000,0,0,2265000,60
22019000,0,0,300000,0
22019500,0,0,1050000,36
22024500,0,0,469500,36
22027500,0,1,900000,96
22030500,0,0,1644000,0
22038000,0,0,1050000,144
22044500,1,0,1950000,12
22053000,0,1,510000,60
22055000,1,0,1500000,12
22056000,0,0,360000,72
22074000,0,0,337500,0
22075000,1,0,358500,0
22091500,0,0,600000,12
22093000,1,0,394500,12
22097500,0,0,750000,72
22098500,0,0,616500,0
22105000,0,0,802500,12
22110500,0,0,975000,24
22113000,0,0,1500000,180
22116000,0,0,480000,24
22117000,0,0,502500,12
22129000,0,0,300000,12
22135500,0,0,300000,12
22145500,0,0,330000,24
22151000,0,0,1440000,12
22156500,0,0,525000,12
22163500,0,0,375000,96
22164500,0,0,465000,12
22182000,0,0,495000,12
22201000,0,0,1045500,180
22213000,0,0,1721880,60
22227000,0,0,900000,168
22232000,0,0,1125000,12
22243500,0,0,765000,60
22250500,0,0,750000,12
22253500,0,0,330000,24
